,0
22446,0.49522698
116872,0.7174001
131931,0.7103032
127056,0.62001544
247850,0.732298
79273,0.80681753
58027,0.51521164
236006,0.8695744
125771,0.9022177
198067,0.51392865
252275,0.911798
143488,0.9422137
252726,0.70716465
219993,0.85260516
143497,0.48618862
30685,0.6405415
236676,0.5171666
59602,0.91256136
56841,0.67044675
75647,0.6075434
179080,0.83093584
61463,0.66641194
219347,0.82329786
165712,0.6130535
106413,0.62013555
248763,0.8163198
16181,0.84142876
85882,0.6949464
135590,0.61528826
89159,0.60815984
80631,0.7838597
19891,0.83361596
184307,0.78639627
137073,0.73844314
108642,0.73568314
29016,0.60699105
111455,0.7901534
107826,0.7772349
12633,0.7458662
77647,0.7973576
120891,0.7419883
100014,0.82393754
165229,0.7382742
113771,0.71008354
137845,0.8216236
177606,0.9558851
85920,0.94071335
67304,0.8422641
207321,0.76425594
205082,0.72457945
21387,0.6757772
169281,0.69024384
197643,0.7360749
66305,0.5546465
149665,0.83718336
221174,0.58883035
249201,0.8274786
98343,0.9250771
195346,0.44197488
92177,0.88862467
524,0.56793815
49065,0.8719209
171463,0.8415513
234817,0.8534212
51940,0.6899487
140618,0.8884246
32925,0.68377906
98361,0.54494274
15573,0.76845497
35844,0.8348452
6150,0.78340846
146467,0.37864777
163865,0.73482275
116004,0.8322393
22204,0.71121985
45791,0.7673467
189301,0.7713591
178821,0.865599
50237,0.8018402
44702,0.86421674
82339,0.90982366
209135,0.7028596
230157,0.8815523
25402,0.8003078
159695,0.7851738
18896,0.7754125
181832,0.87725675
164530,0.6570212
176164,0.79339534
91846,0.5997053
92513,0.646228
65414,0.45289576
141439,0.80644035
94854,0.688768
12647,0.88178504
176273,0.67392695
176382,0.70697904
207964,0.8852955
4508,0.7554522
103828,0.6412034
229748,0.63348496
142435,0.8563801
5207,0.80458456
25570,0.6895689
247842,0.7983168
146539,0.86517775
10862,0.77195925
163673,0.9280384
232239,0.9453545
258748,0.7717989
191435,0.7037633
255814,0.71363926
219439,0.8778483
227834,0.8219484
207173,0.5791744
31509,0.5068648
82583,0.8377085
193853,0.7370797
1785,0.7103011
204324,0.84935707
28128,0.7252878
80487,0.9219837
249307,0.7581825
33510,0.88109577
129764,0.656506
174480,0.7555031
53530,0.6679915
125040,0.9141279
178168,0.7092994
250868,0.77020943
213582,0.5197187
197062,0.46474096
154696,0.7797735
39099,0.68676716
25776,0.80233115
98560,0.7971369
225646,0.7280051
243429,0.9297916
208557,0.6687213
101224,0.8697308
82761,0.7425931
65541,0.9109674
82134,0.8064531
236679,0.8862792
138145,0.6359402
30267,0.84778965
235781,0.5193074
22723,0.5671488
182297,0.74559665
64684,0.5805077
75141,0.74961543
113514,0.75841916
77605,0.794757
167921,0.77698845
64663,0.87399507
149687,0.79854804
22896,0.7569765
127740,0.67917526
162733,0.82933915
249758,0.77358794
5905,0.9056631
59286,0.75904846
60436,0.64534295
128609,0.7735962
87138,0.8387723
255839,0.7770921
120453,0.8386643
36543,0.42388678
12715,0.75284356
142305,0.632452
87275,0.7070381
151999,0.7348982
223401,0.60591596
17948,0.88484824
189488,0.93396527
238087,0.6576735
212550,0.8903017
258917,0.79093033
33268,0.7740242
59921,0.7334207
52589,0.75744355
185190,0.82326066
96142,0.7121453
23531,0.6112768
253,0.57713354
222836,0.9017979
168016,0.8699373
38685,0.9118741
19070,0.6379753
213230,0.8443401
224949,0.6898368
12337,0.8309257
113805,0.7136576
23919,0.81871074
164964,0.6454985
215109,0.5137932
227048,0.6694389
168992,0.53767014
988,0.71021044
150258,0.68216985
66629,0.8475147
198314,0.7818429
260378,0.83956575
172712,0.7727193
24146,0.7817949
192886,0.612069
160188,0.78317475
255714,0.6864767
70362,0.829149
114122,0.8021033
80514,0.8237962
205129,0.7583741
19088,0.87560743
14213,0.86503655
87242,0.47193953
111236,0.82691956
35587,0.86993814
105858,0.6763458
133330,0.91007835
110937,0.8203653
109879,0.62813836
238069,0.9344279
144350,0.8563907
70755,0.8297205
138640,0.7120275
258473,0.77656436
199375,0.7317203
238868,0.72496194
46356,0.5727402
132781,0.7507657
104517,0.42131612
90621,0.8564614
77124,0.6278082
173497,0.92625666
215150,0.76819855
163771,0.75933737
70822,0.81063575
105110,0.82841086
113751,0.8474878
121372,0.7698499
201220,0.8616953
184682,0.6272827
122550,0.7163817
44424,0.5768865
140622,0.7132015
120021,0.7163196
82077,0.79761595
55999,0.6291319
138499,0.8574291
224436,0.8295501
46749,0.65088606
110941,0.64728856
91328,0.7720905
235887,0.8918956
254203,0.7450446
95430,0.89946806
154249,0.8927246
166939,0.7753402
147029,0.64390147
167879,0.7743716
203720,0.7310919
201272,0.7346424
79492,0.8082558
199423,0.7087914
248814,0.6720942
259933,0.6196448
80933,0.92703325
92126,0.7075587
129366,0.89174443
198048,0.8349956
113852,0.6788155
218715,0.5977021
33940,0.73814464
184608,0.7587555
232490,0.67053485
147399,0.48601758
210352,0.87371486
45944,0.86921203
193791,0.4651474
249785,0.88401216
259500,0.7911519
59164,0.6949905
254180,0.89388305
78192,0.6040757
90332,0.8658733
201176,0.91016304
21549,0.83219796
169518,0.50062096
79063,0.79819334
202501,0.8872579
55867,0.6754425
105275,0.83437014
197935,0.8672886
160051,0.857246
87444,0.7404857
113796,0.674654
117233,0.93127227
61817,0.81721854
235431,0.90051895
145306,0.7871288
223144,0.49930918
220655,0.69190335
230956,0.73109514
48149,0.864015
30291,0.60249335
168008,0.55262625
231571,0.8906056
77696,0.7890597
165917,0.70509934
36315,0.8879463
165167,0.94130456
95500,0.75825936
49816,0.84735125
134425,0.8705996
201777,0.8229219
167079,0.6916814
29264,0.64716774
163921,0.8750507
183347,0.84074086
110929,0.6176156
129212,0.7050846
167226,0.9150701
95276,0.8634068
104110,0.5499475
250074,0.8513767
88520,0.7580262
64681,0.83189684
181284,0.7675293
15951,0.8359186
194107,0.7947278
154785,0.54587376
64113,0.9085526
94620,0.87810636
37296,0.5991691
118453,0.9600174
79990,0.6089736
243707,0.85519654
199929,0.7999284
107926,0.6549836
36257,0.8380922
13328,0.85207176
87940,0.86531967
228698,0.7212292
19670,0.79175395
21641,0.797135
113452,0.830471
55250,0.8568904
26109,0.8332659
227897,0.7676853
146416,0.528759
145743,0.48384437
26811,0.53617895
248585,0.78212893
178766,0.8038356
191492,0.76369196
235446,0.64371437
55343,0.65308416
72897,0.8033293
54811,0.6717346
94736,0.6848778
38924,0.7811248
180094,0.85771775
43815,0.8921833
193931,0.86478657
192083,0.7826369
163513,0.6312798
18819,0.76296276
174204,0.88339996
208913,0.46129516
143264,0.891564
28495,0.5795721
78210,0.7252611
133924,0.79691803
125573,0.63943714
162376,0.88372606
163158,0.752608
225662,0.72055876
185288,0.7954624
136973,0.729417
221487,0.7475829
80115,0.5715286
180056,0.7479443
4332,0.7910511
197216,0.7079011
110257,0.6779035
143276,0.46695632
70608,0.54433936
110608,0.6624638
237008,0.7284227
21709,0.7906805
211707,0.71777064
168273,0.7969855
252725,0.72855824
162340,0.72862405
73676,0.71070635
198128,0.8208073
219787,0.37178928
205337,0.83801097
172310,0.87505174
239283,0.67125636
214363,0.7821628
35377,0.76184994
49236,0.6675202
182992,0.6874886
94801,0.81704974
126264,0.8246413
59718,0.6680403
55426,0.7774658
14541,0.7877993
44440,0.7836561
137484,0.6279898
46446,0.8090441
122747,0.7927195
134568,0.6958007
79600,0.80559844
386,0.79013824
45268,0.70763606
48161,0.4407423
55892,0.8015721
41496,0.598646
204225,0.86583656
109956,0.6100237
245866,0.6289558
231396,0.6899567
14124,0.75232923
3862,0.7588151
200855,0.67257845
219230,0.87217313
24734,0.8717126
226865,0.78531104
167603,0.8612711
215134,0.6830737
204305,0.5505402
27794,0.798954
180489,0.7236131
